MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,n,MaxCl,MinCl,MeanCl,minYear,maxYear,Lat,Long,state
NARS_WQX-NEWS04-1801,MILLER RUN,Stream,1,10.0678,10.0678,10.0678,2004,2004,44.5808,-72.0714,VT
NARS_WQX-NEWS04-2301,THIRD BRANCH WHITE RIVER,Stream,1,3.832145,3.832145,3.832145,2004,2004,43.946,-72.7115,VT
NARS_WQX-NEWS04-2302,HUNTINGTON RIVER,Stream,1,11.198655,11.198655,11.198655,2004,2004,44.214156,-72.965909,VT
NARS_WQX-NEWS04-2805,METTAWEE RIVER,Stream,1,1.4180000000000001,1.4180000000000001,1.4180000000000001,2004,2004,43.2611,-73.0884,VT
USGS-01135070,"POPE BROOK TRIBUTARY (W-9A), NR NORTH DANVILLE, VT",Stream,25,0.4,0.1,0.2764,2008,2011,44.4918889,-72.1611944,VT
USGS-01135080,"POPE BROOK TRIBUTARY (W-9B), NR NORTH DANVILLE,VVT",Stream,25,0.43,0.1,0.2856,2008,2011,44.492,-72.1610556,VT
USGS-01135090,"POPE BROOK TRIBUTARY (W-9C), NR NORTH DANVILLE, VT",Stream,25,0.41,0.09,0.2768,2008,2011,44.4919167,-72.1604444,VT
USGS-01135100,"POPE BROOK TRIBUTARY (W-9), NR NORTH DANVILLE, VT",Stream,3825,3.9,0,0.25581437908496735,1991,2017,44.4906109,-72.1617667,VT
USGS-01135150,"POPE BROOK (SITE W-3) NEAR NORTH DANVILLE, VT",Stream,77,2.8,0.26,1.0335064935064935,2008,2017,44.4761671,-72.1245431,VT
USGS-01135200,"SLEEPERS RIVER TRIB (W-2), NR NORTH DANVILLE, VT",Stream,76,2,0.27,0.9956578947368421,2008,2017,44.4594444,-72.0919444,VT
USGS-01135300,"SLEEPERS RIVER (SITE W-5) NEAR ST. JOHNSBURY, VT",Stream,78,13,0.32,6.2041025641025644,2008,2017,44.4353353,-72.038429,VT
USGS-01139826,"WAITS R @ VT 25, DST OF WAITS R, NR BRADFORD, VT",Stream,4,6,5.2,5.575,2004,2005,44.0772871,-72.2595396,VT
USGS-011398299,PIKE HILL BR BLW EUREKA-UNION MINES NR BRADFORD VT,Stream,2,6.7,6,6.35,2004,2005,44.0639538,-72.3045408,VT
USGS-01139830,"PIKE HILL BR AB RICHARDSON RD, NR BRADFORD, VT",Stream,34,11.7,1.6,5.426470588235294,2004,2006,44.0639538,-72.3014852,VT
USGS-011398302,"PIKE HILL BR TRIB @ RICHARDSON RD, NR BRADFORD, VT",Stream,5,1.9,1.4,1.72,2004,2005,44.0647872,-72.3012074,VT
USGS-01139831,"PIKE HILL BROOK @ RICHARDSON RD, NR BRADFORD, VT",Stream,1,2.6,2.6,2.6,2005,2005,44.0636761,-72.2928738,VT
USGS-01139832,"PIKE HILL BROOK @ CARPENTER PL, NEAR BRADFORD, VT",Stream,5,3.1,1.6,2.36,2004,2006,44.062565,-72.2881514,VT
USGS-01139833,"PIKE HILL BR @ PIKE HILL RD W X, NR BRADFORD, VT",Stream,19,6.8,1.2,2.2789473684210524,2004,2006,44.057843,-72.2812067,VT
USGS-011398378,"PIKE HILL BR TRIB 2 AB BROOK RD, NR BRADFORD, VT",Stream,2,32.4,20,26.2,2005,2006,44.0483989,-72.2550947,VT
USGS-01139838,"PIKE HILL BROOK @ PIKE HILL ROAD, NR BRADFORD, VT",Stream,29,11.4,1.8,6.348275862068966,2004,2006,44.0533988,-72.2528725,VT
USGS-01139839,"PIKE HILL BROOK AT MILLER ROAD, NEAR BRADFORD, VT",Stream,6,10.3,6.8,8.416666666666666,2004,2006,44.0553432,-72.2453723,VT
USGS-01139840,"PIKE HILL BROOK AT MOUTH, NEAR BRADFORD, VT",Stream,4,12.5,7,10.2,2004,2005,44.0622875,-72.2345388,VT
USGS-01139841,"WAITS RIVER AT VILLAGE ROAD, NEAR BRADFORD, VT",Stream,4,9.5,5.5,7.3,2004,2005,44.0553432,-72.221205,VT
USGS-01139940,"COOKVILLE BROOK TRIBUTARY @ TRAIL, NR BRADFORD, VT",Stream,4,2.8,1.5,2.175,2004,2005,44.0453432,-72.2984293,VT
USGS-04289880,"MILL BROOK ABOVE VT 117, NEAR ESSEX JUNCTION, VT",Stream,28,17.3,3.01,7.86,2005,2007,44.4558333,-73.0177778,VT
USGS-04289881,"MILL BROOK BELOW VT 117, NEAR ESSEX JUNCTION, VT",Stream,41,17.5,2.99,7.872439024390244,2005,2007,44.4552778,-73.0183333,VT
USGS-04290160,"ALDER BROOK ABOVE VT 289, NEAR ESSEX JUNCTION, VT",Stream,31,78.2,11.1,38.76774193548387,2005,2007,44.5017166,-73.0715159,VT
USGS-042901608,"ALDER BROOK TRIB AT MOUTH, NEAR ESSEX JUNCTION, VT",Stream,29,634,191,447.41379310344826,2006,2007,44.5019444,-73.0716667,VT
USGS-04290161,"ALDER BROOK BELOW VT 289, NEAR ESSEX JUNCTION, VT",Stream,49,147,12.2,55.66530612244898,2005,2007,44.5,-73.0716667,VT
USGS-042903349,"ALLEN BROOK ABOVE VT 2A, NEAR ESSEX JUNCTION, VT",Stream,27,142,29.4,72.87777777777778,2005,2007,44.4603282,-73.1112375,VT
USGS-04290335,"ALLEN BROOK AT VT 2A, NEAR ESSEX JUNCTION, VT",Stream,49,146,29.3,80.43673469387755,2005,2007,44.4617171,-73.1126264,VT
USGS-435407072154001,OMPOMPANOOSUC R ST 3A BL SCHOOLHOUSE B @ W FAIRLEE,Stream,1,5.4,5.4,5.4,2006,2006,43.9019444,-72.2611111,VT
USGS-435407072154002,OMPOMPANOOSUC R ST 3B BL SCHOOLHOUSE B @ W FAIRLEE,Stream,1,15,15,15,2006,2006,43.9019444,-72.2611111,VT
USGS-435417072153101,OMPOMPANOOSUC R ST 2A BL SCHOOLHOUSE B @ W FAIRLEE,Stream,1,6,6,6,2006,2006,43.9047222,-72.2586111,VT
USGS-435417072153801,"SCHOOLHOUSE BROOK, SITE 5A, AT WEST FAIRLEE, VT",Stream,1,4,4,4,2006,2006,43.9047222,-72.2605556,VT
USGS-435417072153802,"SCHOOLHOUSE BROOK, SITE 5B, AT WEST FAIRLEE, VT",Stream,1,7.1,7.1,7.1,2006,2006,43.9047222,-72.2605556,VT
USGS-435422072153301,OMPOMPANOOSUC R ST 1A AB SCHOOLHOUSE B @ W FAIRLEE,Stream,1,5.7,5.7,5.7,2006,2006,43.9061111,-72.2591667,VT
USGS-435422072153302,"OMPOMPANOOSUC R, 1B, AB SCHOOLHOUSE BR @ W FAIRLEE",Stream,1,15,15,15,2006,2006,43.9061111,-72.2591667,VT
USGS-435440072160901,"SCHOOLHOUSE BROOK, SITE 4A, AT WEST FAIRLEE, VT",Stream,1,4.6,4.6,4.6,2006,2006,43.9111111,-72.2691667,VT
USGS-435440072160902,"SCHOOLHOUSE BROOK, SITE 4B, AT WEST FAIRLEE, VT",Stream,1,4,4,4,2006,2006,43.9111111,-72.2691667,VT
USGS-435452072164601,"SCHOOLHOUSE BROOK, SITE 3A, AT WEST FAIRLEE, VT",Stream,1,5,5,5,2006,2006,43.9144444,-72.2794444,VT
USGS-435452072164602,"SCHOOLHOUSE BROOK, SITE 3B, AT WEST FAIRLEE, VT",Stream,1,0,0,0,2006,2006,43.9144444,-72.2794444,VT
USGS-435504072170701,"SCHOOLHOUSE BROOK, SITE 2A, NEAR WEST FAIRLEE, VT",Stream,1,4.6,4.6,4.6,2006,2006,43.9177778,-72.2852778,VT
USGS-435510072171101,"ELY BROOK, SITE 4A, NEAR WEST FAIRLEE, VT",Stream,1,2.6,2.6,2.6,2006,2006,43.9194444,-72.2863889,VT
USGS-435510072171102,"ELY BROOK, SITE 4B, NEAR WEST FAIRLEE, VT",Stream,1,3.4,3.4,3.4,2006,2006,43.9194444,-72.2863889,VT
USGS-435510072172501,"SCHOOLHOUSE BROOK, SITE 1A, NEAR WEST FAIRLEE, VT",Stream,1,4.2,4.2,4.2,2006,2006,43.9194444,-72.2902778,VT
USGS-435510072172502,"SCHOOLHOUSE BROOK, SITE 1B, NEAR WEST FAIRLEE, VT",Stream,1,3.5,3.5,3.5,2006,2006,43.9194444,-72.2902778,VT
USGS-435524072170901,"ELY BROOK, SITE 3A, NEAR WEST FAIRLEE, VT",Stream,1,1.5,1.5,1.5,2006,2006,43.9233333,-72.2855556,VT
USGS-435524072170902,"ELY BROOK, SITE 3B, NEAR WEST FAIRLEE, VT",Stream,1,1.4,1.4,1.4,2006,2006,43.9233333,-72.2855556,VT
USGS-435528072170301,"ELY MINE POND 6, NEAR WEST FAIRLEE, VT",Lake,1,0.2,0.2,0.2,2006,2006,43.9244444,-72.2841667,VT
USGS-435530072170101,"ELY MINE POND 4, NEAR WEST FAIRLEE, VT",Lake,1,0.2,0.2,0.2,2006,2006,43.925,-72.2836111,VT
USGS-435530072170201,"ELY MINE POND 5, NEAR WEST FAIRLEE, VT",Lake,1,1.3,1.3,1.3,2006,2006,43.925,-72.2838889,VT
USGS-435531072165801,"ELY MINE POND 2, NEAR WEST FAIRLEE, VT",Lake,1,1.4,1.4,1.4,2006,2006,43.9252778,-72.2827778,VT
USGS-435531072170001,"ELY MINE POND 3, NEAR WEST FAIRLEE, VT",Lake,1,1.3,1.3,1.3,2006,2006,43.9252778,-72.2833333,VT
USGS-435532072165601,"ELY MINE POND 1, NEAR WEST FAIRLEE, VT",Lake,1,0.1,0.1,0.1,2006,2006,43.9255556,-72.2822222,VT
USGS-435539072171201,"ELY BROOK, SITE 2A, NEAR WEST FAIRLEE, VT",Stream,1,1.4,1.4,1.4,2006,2006,43.9275,-72.2866667,VT
USGS-435539072171202,"ELY BROOK, SITE 2B, NEAR WEST FAIRLEE, VT",Stream,1,1.4,1.4,1.4,2006,2006,43.9275,-72.2866667,VT
USGS-435543072171401,"ELY BROOK, SITE 1A, NEAR WEST FAIRLEE, VT",Stream,1,1.4,1.4,1.4,2006,2006,43.9286111,-72.2872222,VT
USGS-435543072171402,"ELY BROOK, SITE 1B, NEAR WEST FAIRLEE, VT",Stream,1,1.4,1.4,1.4,2006,2006,43.9286111,-72.2872222,VT
USGS-442838073131601,"PUBLIC BOAT RMP (LAKE CHAMPLAIN) AT BURLINGTON, VT",Lake,1,19.4,19.4,19.4,2008,2008,44.47725,-73.2213833,VT
